Shipment_ID,Origin_City,Destination_City,Shipment_Type,Weight_kg,Distance_km,Customer_Segment,On_Time,vehicle_type,fuel_type,traffic_intensity,avg_speed_kmph,capacity_kg,load_factor,emission_factor,co2_emission_kg,lane_id
1061,İstanbul,Bursa,Deniz,11100.0,1020.77,Kurumsal,0,Electric,Diesel,1,66.88,12000.0,0.925,0.05,47.211,İstanbul_Bursa
1062,Konya,Bursa,Deniz,3428.0,97.12,Kurumsal,0,Diesel,Electric,1,52.51,4000.0,0.857,0.45,37.454,Konya_Bursa
1063,Antalya,Kayseri,Hava,11736.0,1701.96,Kurumsal,1,Diesel,Petrol,2,44.08,12000.0,0.978,0.45,749.033,Antalya_Kayseri
1064,Samsun,Adana,Deniz,10596.0,1602.18,Kurumsal,0,Hybrid,Diesel,2,109.76,12000.0,0.883,0.25,353.681,Samsun_Adana
1065,Kayseri,Bursa,Deniz,3696.0,1386.7,Bireysel,1,Hybrid,Diesel,0,74.72,4000.0,0.924,0.25,320.328,Kayseri_Bursa
1066,Samsun,Antalya,Deniz,11820.0,239.44,Bireysel,0,Hybrid,Electric,0,52.63,12000.0,0.985,0.25,58.962,Samsun_Antalya
1067,Adana,İstanbul,Kara,11496.0,653.65,Bireysel,0,Hybrid,Petrol,2,21.84,12000.0,0.958,0.25,156.549,Adana_İstanbul
1068,Adana,İzmir,Kara,3772.0,757.45,Bireysel,0,Hybrid,Diesel,2,115.12,4000.0,0.943,0.25,178.569,Adana_İzmir
1069,Gaziantep,Samsun,Deniz,3888.0,489.64,Bireysel,0,Diesel,Diesel,1,60.7,4000.0,0.972,0.45,214.169,Gaziantep_Samsun
1070,Bursa,Adana,Deniz,11556.0,1992.5,Bireysel,0,Hybrid,Diesel,0,67.42,12000.0,0.963,0.25,479.694,Bursa_Adana
1071,Kayseri,Antalya,Kara,3872.0,875.52,Kurumsal,1,Diesel,Petrol,2,102.71,4000.0,0.968,0.45,381.377,Kayseri_Antalya
1072,Kayseri,Gaziantep,Kara,10320.0,544.61,Kurumsal,1,Electric,Petrol,0,27.54,12000.0,0.86,0.05,23.418,Kayseri_Gaziantep
1073,Bursa,Gaziantep,Deniz,3728.0,1402.95,Kurumsal,1,Electric,Diesel,2,18.31,4000.0,0.932,0.05,65.377,Bursa_Gaziantep
1074,Gaziantep,İstanbul,Kara,3292.0,1206.11,Bireysel,0,Electric,Diesel,1,43.3,4000.0,0.823,0.05,49.631,Gaziantep_İstanbul
1075,Kayseri,Konya,Hava,3496.0,582.01,Bireysel,1,Hybrid,Electric,0,34.48,4000.0,0.874,0.25,127.169,Kayseri_Konya
1076,Adana,Bursa,Kara,3528.0,1824.45,Bireysel,1,Diesel,Diesel,1,33.94,4000.0,0.882,0.45,724.124,Adana_Bursa
1077,Antalya,Adana,Kara,10536.0,1924.61,Kurumsal,0,Diesel,Electric,1,80.47,12000.0,0.878,0.45,760.413,Antalya_Adana
1078,Adana,Antalya,Kara,10524.0,1823.59,Bireysel,1,Diesel,Diesel,2,36.01,12000.0,0.877,0.45,719.68,Adana_Antalya
1079,İzmir,Antalya,Hava,11256.0,979.76,Kurumsal,0,Hybrid,Diesel,2,33.47,12000.0,0.938,0.25,229.754,İzmir_Antalya
1080,Antalya,Bursa,Kara,3328.0,887.49,Kurumsal,1,Hybrid,Electric,2,31.62,4000.0,0.832,0.25,184.598,Antalya_Bursa
1081,Ankara,Bursa,Deniz,3872.0,1134.28,Kurumsal,0,Diesel,Petrol,0,95.52,4000.0,0.968,0.45,494.092,Ankara_Bursa
1082,Samsun,Bursa,Hava,3260.0,1350.67,Bireysel,0,Hybrid,Electric,1,39.83,4000.0,0.815,0.25,275.199,Samsun_Bursa
1083,Ankara,Adana,Kara,10092.0,1848.71,Kurumsal,0,Hybrid,Diesel,1,34.02,12000.0,0.841,0.25,388.691,Ankara_Adana
1084,Bursa,Adana,Hava,11808.0,305.1,Bireysel,1,Hybrid,Electric,1,50.58,12000.0,0.984,0.25,75.055,Bursa_Adana
1085,Konya,Kayseri,Deniz,11904.0,1842.91,Bireysel,0,Hybrid,Diesel,1,30.85,12000.0,0.992,0.25,457.042,Konya_Kayseri
1086,Antalya,İzmir,Deniz,11508.0,1895.54,Bireysel,1,Electric,Diesel,2,117.1,12000.0,0.959,0.05,90.891,Antalya_İzmir
1087,Konya,Antalya,Deniz,3740.0,1474.35,Kurumsal,1,Diesel,Petrol,1,87.11,4000.0,0.935,0.45,620.333,Konya_Antalya
1088,Konya,İzmir,Deniz,3464.0,1182.83,Bireysel,1,Electric,Petrol,1,23.74,4000.0,0.866,0.05,51.217,Konya_İzmir
1089,Adana,İstanbul,Deniz,9768.0,1782.5,Bireysel,0,Electric,Diesel,1,45.53,12000.0,0.814,0.05,72.548,Adana_İstanbul
1090,İzmir,Bursa,Hava,3544.0,1031.9,Kurumsal,0,Electric,Petrol,0,79.9,4000.0,0.886,0.05,45.713,İzmir_Bursa
1091,Antalya,Kayseri,Hava,3792.0,913.1,Bireysel,0,Hybrid,Electric,0,97.05,4000.0,0.948,0.25,216.405,Antalya_Kayseri
1092,Konya,Bursa,Kara,3300.0,1158.95,Bireysel,1,Electric,Petrol,0,54.11,4000.0,0.825,0.05,47.807,Konya_Bursa
1093,Kayseri,Bursa,Deniz,3316.0,1210.15,Bireysel,1,Electric,Electric,1,23.01,4000.0,0.829,0.05,50.161,Kayseri_Bursa
1094,Samsun,Adana,Hava,9792.0,1198.63,Bireysel,1,Hybrid,Diesel,2,92.8,12000.0,0.816,0.25,244.521,Samsun_Adana
1095,Ankara,Konya,Deniz,3456.0,357.58,Bireysel,0,Electric,Diesel,0,22.18,4000.0,0.864,0.05,15.447,Ankara_Konya
1096,İstanbul,İzmir,Kara,3500.0,947.5,Bireysel,1,Diesel,Diesel,2,101.73,4000.0,0.875,0.45,373.078,İstanbul_İzmir
1097,Konya,Adana,Deniz,3512.0,872.57,Bireysel,0,Electric,Petrol,0,78.09,4000.0,0.878,0.05,38.306,Konya_Adana
1098,Samsun,İzmir,Hava,3584.0,1026.18,Bireysel,0,Hybrid,Electric,0,14.28,4000.0,0.896,0.25,229.864,Samsun_İzmir
1099,İstanbul,Kayseri,Deniz,10716.0,593.51,Kurumsal,0,Diesel,Electric,0,107.74,12000.0,0.893,0.45,238.502,İstanbul_Kayseri
1100,Ankara,Antalya,Hava,11808.0,461.86,Kurumsal,0,Electric,Electric,1,67.24,12000.0,0.984,0.05,22.724,Ankara_Antalya
1101,Ankara,Adana,Hava,10404.0,447.29,Kurumsal,0,Hybrid,Petrol,1,85.75,12000.0,0.867,0.25,96.95,Ankara_Adana
1102,Ankara,Konya,Hava,10560.0,212.57,Bireysel,0,Electric,Electric,1,119.82,12000.0,0.88,0.05,9.353,Ankara_Konya
1103,Gaziantep,İzmir,Hava,3436.0,1259.29,Bireysel,0,Hybrid,Electric,0,25.23,4000.0,0.859,0.25,270.433,Gaziantep_İzmir
1104,Antalya,Kayseri,Hava,9744.0,1735.29,Kurumsal,1,Diesel,Diesel,0,33.05,12000.0,0.812,0.45,634.075,Antalya_Kayseri
1105,İstanbul,Samsun,Deniz,3824.0,1188.04,Bireysel,1,Diesel,Diesel,1,95.71,4000.0,0.956,0.45,511.095,İstanbul_Samsun
1106,Bursa,Konya,Deniz,11064.0,1567.52,Kurumsal,1,Hybrid,Petrol,1,52.56,12000.0,0.922,0.25,361.313,Bursa_Konya
1107,Antalya,Samsun,Kara,11832.0,1560.91,Bireysel,1,Electric,Petrol,0,117.53,12000.0,0.986,0.05,76.953,Antalya_Samsun
1108,Gaziantep,Kayseri,Deniz,3456.0,1197.3,Bireysel,0,Hybrid,Diesel,0,86.71,4000.0,0.864,0.25,258.617,Gaziantep_Kayseri
1109,Gaziantep,Bursa,Kara,3812.0,1226.52,Kurumsal,1,Electric,Electric,1,73.08,4000.0,0.953,0.05,58.444,Gaziantep_Bursa
1110,Samsun,Kayseri,Hava,11076.0,750.29,Kurumsal,1,Hybrid,Diesel,0,113.3,12000.0,0.923,0.25,173.129,Samsun_Kayseri
